,x,y,time,displacement,speed,acceleration,angles
673,-71.79522713297507,94.63742333538582,13.46,2.074951314093984,103.7475657046922,-404.31502337936365,9.636016555978683
674,-69.55546098234178,94.66850005453396,13.48,2.239981734745992,111.99908673730198,412.57605163049743,0.7949270056948523
675,-67.6113605462627,94.18223862221748,13.5,2.0039901911240374,100.199509556204,-589.9788590549113,14.042798413785277
676,-65.92833754744103,94.25895347001966,13.52,1.6847704836077817,84.23852418039088,-798.0492687906732,2.6098257081423832
677,-63.695024659870114,94.14739118383065,13.54,2.236097627003363,111.80488135017053,1378.3178584890118,2.859760171917988
678,-61.8350388415491,93.44189048600347,13.56,1.9892909488030972,99.46454744014815,-617.0166955010774,20.77195402867651
679,-59.66670503739427,92.96175896157177,13.58,2.2208551882087337,111.04275941043906,578.9105985145578,12.485479274135297
680,-57.515732842664775,92.92354511788028,13.6,2.1513116186059866,107.56558093030162,-173.85892400687567,1.0178010010680683
681,-55.5292380276022,93.79640617413911,13.62,2.1698036947622197,108.4901847381133,46.2301903905849,23.720571419751437
682,-53.4395216311394,93.71604025538795,13.64,2.091261174158354,104.56305870791066,-196.35630151011893,2.2023849239583724
683,-52.536475386264875,92.63414843363863,13.66,1.4092488901361777,70.46244450681039,-1705.03071005505,50.14852412787786
684,-50.77955569325053,91.36478168254378,13.68,2.1675005781975516,108.37502890987989,1895.6292201535155,35.847945684663856
685,-49.86686008824663,89.52014461219156,13.7,2.058081433935755,102.90407169678994,-273.54786065450315,63.6745636407269
686,-48.1104861559431,88.2761584871684,13.72,2.1522896806251475,107.61448403125011,235.52061672299277,35.30877876073192
687,-47.26064334372081,86.26814081519858,13.74,2.180451278159869,109.02256390799577,70.4039938372845,67.06071512580718
688,-47.043413957295805,84.21322199446544,13.76,2.066368787542496,103.31843937712699,-285.20622654344515,83.96556559476876
689,-48.57888359604988,82.73326454521629,13.78,2.132590223911671,106.62951119558582,165.55359092294492,43.94533847417843
690,-48.21467815383209,81.061614642882,13.8,1.7108649859399379,85.54324929699112,-1054.3130949296637,77.70893860944868
